specimen_id,sweep_number,stimulus_amplitude_pA,num_spikes
527901472,109,1158750000000000.0,0
527901472,112,400000000000000.0,0
527901472,113,400000000000000.0,0
527901472,116,50000000000000.0,0
548434716,5,800000000000000.0,0
548434716,6,800000000000000.0,0
548434716,7,800000000000000.0,0
548434716,8,100000000000000.0,0
548434716,9,200000000000000.0,0
548434716,10,300000000000000.0,0
548434716,11,400000000000000.0,0
548434716,12,499999969482421.9,0
548434716,13,600000000000000.0,0
548434716,14,700000000000000.0,0
548434716,15,800000000000000.0,0
548434716,16,900000000000000.0,0
548434716,17,999999938964843.8,0
548434716,18,1100000000000000.0,0
548434716,19,1200000000000000.0,0
548434716,20,1300000000000000.0,0
548434716,21,1400000000000000.0,0
548434716,22,1500000000000000.0,0
548434716,23,1600000000000000.0,0
548434716,24,1700000000000000.0,0
548434716,25,1800000000000000.0,0
548434716,26,1899999877929687.5,0
548434716,27,1999999877929687.5,0
548434716,28,2100000000000000.0,1
548434716,29,2100000000000000.0,1
548434716,30,2100000000000000.0,1
548434716,31,2100000000000000.0,1
548434716,32,2100000000000000.0,1
548434716,33,160000000000000.0,0
548434716,34,140000000000000.0,0
548434716,35,120000000000000.0,0
548434716,36,100000000000000.0,0
548434716,37,80000000000000.0,0
548434716,38,60000000000000.0,0
548434716,39,50000000000000.0,0
548434716,40,50000000000000.0,0
548434716,41,50000000000000.0,0
548434716,42,70000000000000.0,0
548434716,43,90000000000000.0,0
548434716,44,110000000000000.0,0
548434716,45,130000000000000.0,0
548434716,46,150000000000000.0,0
548434716,47,170000000000000.0,0
548434716,48,190000000000000.0,0
548434716,49,210000000000000.0,0
548434716,50,230000000000000.0,1
548434716,51,249999984741210.94,1
548434716,52,270000000000000.0,1
548434716,53,290000000000000.0,1
548434716,54,310000000000000.0,1
548434716,55,330000000000000.0,2
548434716,56,350000000000000.0,2
548434716,57,370000000000000.0,2
548434716,58,390000000000000.0,2
548434716,59,220000000000000.0,0
548434716,60,260000000000000.0,0
548434716,61,280000000000000.0,1
548434716,62,280000000000000.0,0
548434716,85,50000000000000.0,0
528734156,4,800000000000000.0,0
528734156,5,800000000000000.0,0
528734156,6,800000000000000.0,0
528734156,7,100000000000000.0,0
528734156,8,200000000000000.0,0
528734156,9,300000000000000.0,0
528734156,10,400000000000000.0,0
528734156,11,499999969482421.9,0
528734156,12,600000000000000.0,0
528734156,13,700000000000000.0,1
528734156,14,650000000000000.0,0
528734156,15,670000000000000.0,1
528734156,16,660000000000000.0,0
528734156,17,670000000000000.0,0
528734156,18,680000000000000.0,1
528734156,19,680000000000000.0,1
528734156,20,680000000000000.0,1
528734156,21,680000000000000.0,1
528734156,22,680000000000000.0,1
528734156,23,160000000000000.0,0
528734156,24,140000000000000.0,0
528734156,25,120000000000000.0,0
528734156,26,100000000000000.0,0
528734156,27,80000000000000.0,0
528734156,28,60000000000000.0,0
528734156,29,50000000000000.0,0
528734156,30,50000000000000.0,0
528734156,31,50000000000000.0,0
528734156,32,70000000000000.0,0
528734156,33,90000000000000.0,0
528734156,34,110000000000000.0,0
528734156,35,130000000000000.0,0
528734156,36,150000000000000.0,0
528734156,37,170000000000000.0,0
528734156,38,190000000000000.0,1
528734156,39,210000000000000.0,1
528734156,40,230000000000000.0,4
528734156,41,249999984741210.94,15
528734156,42,270000000000000.0,22
528734156,43,290000000000000.0,27
528734156,44,310000000000000.0,32
528734156,45,330000000000000.0,39
528734156,46,350000000000000.0,48
528734156,47,200000000000000.0,1
528734156,50,210000000000000.0,1
528734156,51,210000000000000.0,1
528734156,52,210000000000000.0,1
528734156,53,210000000000000.0,1
528734156,54,486749969482421.9,0
528734156,56,486749969482421.9,0
528734156,57,495125000000000.0,0
528734156,59,400000000000000.0,0
528734156,60,400000000000000.0,0
528734156,63,50000000000000.0,0
528038990,4,800000000000000.0,0
528038990,5,800000000000000.0,0
528038990,6,800000000000000.0,0
528038990,7,100000000000000.0,0
528038990,8,200000000000000.0,0
528038990,9,300000000000000.0,0
528038990,10,400000000000000.0,0
528038990,11,499999969482421.9,0
528038990,12,600000000000000.0,0
528038990,13,700000000000000.0,0
528038990,14,800000000000000.0,0
528038990,15,900000000000000.0,0
528038990,16,999999938964843.8,0
528038990,17,1100000000000000.0,0
528038990,18,1200000000000000.0,0
528038990,19,1300000000000000.0,0
528038990,20,1400000000000000.0,0
528038990,21,1500000000000000.0,0
528038990,22,1600000000000000.0,0
528038990,23,1700000000000000.0,0
528038990,24,1800000000000000.0,0
528038990,25,1899999877929687.5,0
528038990,26,1999999877929687.5,0
528038990,27,2100000000000000.0,0
528038990,28,2200000000000000.0,0
528038990,29,2300000000000000.0,0
528038990,30,2400000000000000.0,0
528038990,31,2500000000000000.0,0
528038990,32,2600000000000000.0,0
528038990,33,2700000000000000.0,0
528038990,34,2800000000000000.0,0
528038990,35,2900000000000000.0,1
528038990,36,2850000000000000.0,0
528038990,37,2870000000000000.0,0
528038990,38,2890000000000000.0,0
528038990,39,2900000000000000.0,0
528038990,40,2950000000000000.0,0
528038990,41,3000000000000000.0,0
528038990,42,3050000000000000.0,1
528038990,43,3050000000000000.0,1
528038990,44,3050000000000000.0,1
528038990,45,3050000000000000.0,1
528038990,46,3050000000000000.0,0
528038990,47,3050000000000000.0,1
528038990,48,160000000000000.0,0
528038990,49,140000000000000.0,0
528038990,50,120000000000000.0,0
528038990,51,100000000000000.0,0
528038990,52,80000000000000.0,0
528038990,53,60000000000000.0,0
528038990,54,50000000000000.0,0
528038990,55,50000000000000.0,0
528038990,56,50000000000000.0,0
528038990,57,70000000000000.0,0
528038990,58,90000000000000.0,0
528038990,59,110000000000000.0,0
528038990,60,130000000000000.0,0
528038990,61,150000000000000.0,0
528038990,62,170000000000000.0,0
528038990,63,190000000000000.0,0
528038990,64,210000000000000.0,0
528038990,65,230000000000000.0,0
528038990,66,249999984741210.94,0
528038990,67,270000000000000.0,0
528038990,68,290000000000000.0,1
528038990,69,310000000000000.0,1
528038990,70,330000000000000.0,1
528038990,71,350000000000000.0,4
528038990,72,370000000000000.0,4
528038990,73,390000000000000.0,5
528038990,74,410000000000000.0,6
528038990,75,430000000000000.0,6
528038990,76,280000000000000.0,0
528038990,77,290000000000000.0,0
528038990,78,300000000000000.0,1
528038990,79,300000000000000.0,1
528038990,80,300000000000000.0,1
528038990,81,300000000000000.0,1
528038990,82,695625000000000.0,0
528038990,83,707500000000000.0,0
528038990,84,695625000000000.0,0
528038990,85,707500000000000.0,0
528038990,86,695625000000000.0,0
528038990,87,707500000000000.0,0
528038990,88,695625000000000.0,0
528038990,89,707500000000000.0,0
528038990,91,400000000000000.0,0
528038990,92,400000000000000.0,0
528038990,93,300000000000000.0,0
528038990,94,310000000000000.0,1
528038990,95,310000000000000.0,1
528038990,96,310000000000000.0,0
528038990,97,310000000000000.0,0
528038990,98,320000000000000.0,1
528038990,99,320000000000000.0,1
528038990,100,320000000000000.0,1
528038990,101,320000000000000.0,1
528038990,102,360000000000000.0,2
528038990,103,360000000000000.0,1
528038990,106,400000000000000.0,5
528038990,107,400000000000000.0,4
528038990,108,400000000000000.0,4
528038990,112,50000000000000.0,0
548408551,4,800000000000000.0,0
548408551,5,800000000000000.0,0
548408551,6,800000000000000.0,0
548408551,7,100000000000000.0,0
548408551,8,200000000000000.0,0
548408551,9,300000000000000.0,0
548408551,10,400000000000000.0,0
548408551,11,499999969482421.9,0
548408551,12,600000000000000.0,0
548408551,13,700000000000000.0,0
548408551,14,800000000000000.0,0
548408551,15,900000000000000.0,0
548408551,16,999999938964843.8,0
548408551,17,1100000000000000.0,0
548408551,18,1200000000000000.0,1
548408551,19,1050000000000000.0,0
548408551,20,1070000000000000.0,0
548408551,21,1090000000000000.0,0
548408551,22,1100000000000000.0,0
548408551,23,1150000000000000.0,0
548408551,24,1190000000000000.0,1
548408551,25,1170000000000000.0,1
548408551,26,1150000000000000.0,0
548408551,27,1160000000000000.0,0
548408551,28,1170000000000000.0,0
548408551,29,1180000000000000.0,1
548408551,30,1180000000000000.0,0
548408551,31,1190000000000000.0,1
548408551,32,1190000000000000.0,1
548408551,33,1190000000000000.0,0
548408551,34,1200000000000000.0,0
548408551,35,1200000000000000.0,0
548408551,36,1210000000000000.0,1
548408551,37,1210000000000000.0,0
548408551,38,1220000000000000.0,0
548408551,39,1230000000000000.0,1
548408551,40,1230000000000000.0,1
548408551,41,1230000000000000.0,0
548408551,42,1230000000000000.0,1
548408551,43,1230000000000000.0,0
548408551,44,160000000000000.0,0
548408551,45,140000000000000.0,0
548408551,46,120000000000000.0,0
548408551,47,100000000000000.0,0
548408551,48,80000000000000.0,0
548408551,49,60000000000000.0,0
548408551,50,50000000000000.0,0
548408551,51,50000000000000.0,0
548408551,52,50000000000000.0,0
548408551,53,70000000000000.0,0
548408551,54,90000000000000.0,0
548408551,55,110000000000000.0,0
548408551,56,130000000000000.0,1
548408551,57,150000000000000.0,3
548408551,58,170000000000000.0,6
548408551,59,190000000000000.0,8
548408551,60,210000000000000.0,10
548408551,61,230000000000000.0,12
548408551,62,249999984741210.94,14
548408551,63,270000000000000.0,16
548408551,64,119999992370605.47,1
548408551,65,110000000000000.0,0
548408551,66,119999992370605.47,1
548408551,67,119999992370605.47,1
548408551,68,119999992370605.47,1
548408551,69,119999992370605.47,1
548408551,70,278125000000000.0,0
548408551,71,282875000000000.0,0
548408551,72,278125000000000.0,0
548408551,73,282875000000000.0,0
548408551,74,278125000000000.0,0
548408551,75,282875000000000.0,0
548408551,76,278125000000000.0,0
548408551,77,282875000000000.0,0
548408551,79,400000000000000.0,0
548408551,80,400000000000000.0,0
548408551,81,119999992370605.47,0
548408551,82,140000000000000.0,0
548408551,83,150000000000000.0,1
548408551,84,150000000000000.0,1
548408551,85,150000000000000.0,1
548408551,86,150000000000000.0,1
548408551,87,150000000000000.0,1
548408551,88,190000000000000.0,2
548408551,89,190000000000000.0,2
548408551,90,190000000000000.0,2
548408551,91,190000000000000.0,2
548408551,92,230000000000000.0,3
548408551,93,230000000000000.0,3
548408551,94,230000000000000.0,4
548408551,95,230000000000000.0,3
548408551,96,1230000000000000.0,0
548408551,97,1270000000000000.0,0
548408551,98,1300000000000000.0,0
548408551,99,1400000000000000.0,1
548408551,100,1350000000000000.0,1
548408551,101,1330000000000000.0,0
548408551,102,1340000000000000.0,1
548408551,103,1340000000000000.0,0
548408551,104,1340000000000000.0,0
548408551,105,1340000000000000.0,0
548408551,106,1340000000000000.0,0
548408551,107,1340000000000000.0,0
548408551,108,1340000000000000.0,0
548408551,109,1340000000000000.0,0
548408551,110,1340000000000000.0,0
548408551,111,1340000000000000.0,0
548408551,112,1340000000000000.0,0
548408551,113,1340000000000000.0,0
548408551,114,1340000000000000.0,0
548408551,115,1340000000000000.0,0
548408551,116,1340000000000000.0,0
548408551,117,1340000000000000.0,0
548408551,118,1340000000000000.0,0
548408551,119,1340000000000000.0,0
548408551,120,1340000000000000.0,0
548408551,121,1340000000000000.0,0
548408551,122,1340000000000000.0,0
548408551,123,1340000000000000.0,0
548408551,125,644125000000000.0,0
548408551,126,644125000000000.0,0
548408551,129,50000000000000.0,0
520470950,4,800000000000000.0,0
520470950,5,800000000000000.0,0
520470950,6,800000000000000.0,0
520470950,7,100000000000000.0,0
520470950,8,200000000000000.0,0
520470950,9,300000000000000.0,0
520470950,10,400000000000000.0,0
520470950,11,499999969482421.9,0
520470950,12,600000000000000.0,0
520470950,13,700000000000000.0,0
520470950,14,800000000000000.0,0
520470950,15,900000000000000.0,0
520470950,16,999999938964843.8,0
520470950,17,1100000000000000.0,0
520470950,18,1200000000000000.0,0
520470950,19,1300000000000000.0,0
520470950,20,1400000000000000.0,0
520470950,21,1500000000000000.0,0
520470950,22,1600000000000000.0,2
520470950,23,1550000000000000.0,2
520470950,24,1530000000000000.0,2
520470950,25,1510000000000000.0,2
520470950,26,1490000000000000.0,0
520470950,27,1500000000000000.0,0
520470950,28,1510000000000000.0,0
520470950,29,1520000000000000.0,0
520470950,30,1530000000000000.0,0
520470950,31,1540000000000000.0,0
520470950,32,1550000000000000.0,0
520470950,33,1570000000000000.0,2
520470950,35,1560000000000000.0,2
520470950,36,1560000000000000.0,2
520470950,37,1560000000000000.0,2
520470950,38,1560000000000000.0,2
520470950,39,160000000000000.0,0
520470950,40,140000000000000.0,0
520470950,41,120000000000000.0,0
520470950,42,100000000000000.0,0
520470950,43,80000000000000.0,0
520470950,44,60000000000000.0,0
520470950,45,50000000000000.0,0
520470950,46,50000000000000.0,0
520470950,47,50000000000000.0,0
520470950,48,70000000000000.0,0
520470950,49,90000000000000.0,0
520470950,50,110000000000000.0,0
520470950,51,130000000000000.0,0
520470950,52,150000000000000.0,0
520470950,53,170000000000000.0,0
520470950,54,190000000000000.0,0
520470950,55,210000000000000.0,2
520470950,56,230000000000000.0,2
520470950,57,249999984741210.94,2
520470950,58,270000000000000.0,2
520470950,59,290000000000000.0,3
520470950,60,310000000000000.0,5
520470950,61,330000000000000.0,6
520470950,62,350000000000000.0,7
520470950,63,200000000000000.0,0
520470950,64,210000000000000.0,2
520470950,65,210000000000000.0,2
520470950,66,210000000000000.0,2
520470950,67,210000000000000.0,2
520470950,68,486749969482421.9,0
520470950,70,486749969482421.9,0
520470950,71,495125000000000.0,0
520470950,72,486749969482421.9,0
520470950,74,486749969482421.9,0
520470950,75,495125000000000.0,0
520470950,77,400000000000000.0,0
520470950,78,400000000000000.0,0
520470950,79,210000000000000.0,0
520470950,80,220000000000000.0,2
520470950,81,220000000000000.0,2
520470950,82,220000000000000.0,2
520470950,83,220000000000000.0,1
520470950,85,260000000000000.0,2
520470950,86,260000000000000.0,2
520470950,87,260000000000000.0,2
520470950,88,260000000000000.0,2
520470950,89,300000000000000.0,2
520470950,90,300000000000000.0,2
520470950,91,300000000000000.0,2
520470950,92,300000000000000.0,2
520470950,93,1560000000000000.0,0
520470950,94,1600000000000000.0,0
520470950,95,1650000000000000.0,0
520470950,96,1700000000000000.0,0
520470950,97,1750000000000000.0,0
520470950,98,1800000000000000.0,0
520470950,99,1850000000000000.0,0
520470950,102,50000000000000.0,0
527931217,4,800000000000000.0,0
527931217,5,800000000000000.0,0
527931217,6,800000000000000.0,0
527931217,7,100000000000000.0,0
527931217,8,200000000000000.0,0
527931217,9,300000000000000.0,0
527931217,10,400000000000000.0,0
527931217,11,499999969482421.9,0
527931217,12,600000000000000.0,0
527931217,13,700000000000000.0,0
527931217,14,800000000000000.0,0
527931217,15,900000000000000.0,0
527931217,16,999999938964843.8,0
527931217,17,1100000000000000.0,0
527931217,18,1200000000000000.0,0
527931217,19,1300000000000000.0,0
527931217,20,1400000000000000.0,2
527931217,21,1350000000000000.0,2
527931217,22,1330000000000000.0,2
527931217,23,1320000000000000.0,0
527931217,24,1330000000000000.0,0
527931217,25,1340000000000000.0,0
527931217,26,1350000000000000.0,0
527931217,27,1360000000000000.0,0
527931217,28,1370000000000000.0,0
527931217,29,1380000000000000.0,0
527931217,30,1390000000000000.0,0
527931217,31,1400000000000000.0,0
527931217,32,1420000000000000.0,0
527931217,33,1450000000000000.0,2
527931217,34,1450000000000000.0,2
527931217,35,1450000000000000.0,2
527931217,36,1450000000000000.0,2
527931217,37,1450000000000000.0,2
527931217,38,160000000000000.0,0
527931217,39,140000000000000.0,0
527931217,40,120000000000000.0,0
527931217,41,100000000000000.0,0
527931217,42,80000000000000.0,0
527931217,43,60000000000000.0,0
527931217,44,50000000000000.0,0
527931217,45,50000000000000.0,0
527931217,46,50000000000000.0,0
527931217,47,70000000000000.0,0
527931217,48,90000000000000.0,0
527931217,49,110000000000000.0,2
527931217,50,130000000000000.0,2
527931217,51,150000000000000.0,3
527931217,52,170000000000000.0,4
527931217,53,190000000000000.0,5
527931217,54,210000000000000.0,6
527931217,56,249999984741210.94,8
527931217,57,110000000000000.0,2
527931217,58,110000000000000.0,2
527931217,59,110000000000000.0,2
527931217,60,110000000000000.0,2
527931217,61,254999984741210.94,0
527931217,62,259375000000000.0,0
527931217,65,254999984741210.94,0
527931217,71,400000000000000.0,0
527931217,72,400000000000000.0,0
527931217,74,110000000000000.0,1
527931217,75,110000000000000.0,2
527931217,76,110000000000000.0,1
527931217,77,150000000000000.0,2
527931217,78,150000000000000.0,2
527931217,79,150000000000000.0,2
527931217,80,150000000000000.0,2
527931217,81,190000000000000.0,4
527931217,82,190000000000000.0,3
527931217,84,190000000000000.0,3
527931217,85,1270000000000000.0,0
527931217,86,1300000000000000.0,0
527931217,87,1320000000000000.0,0
527931217,88,1350000000000000.0,0
527931217,89,472500000000000.0,0
527931217,91,472500000000000.0,0
527931217,94,50000000000000.0,0
567731428,8,800000000000000.0,0
567731428,9,800000000000000.0,0
567731428,10,100000000000000.0,0
567731428,11,200000000000000.0,0
567731428,12,300000000000000.0,0
567731428,13,400000000000000.0,0
567731428,14,499999969482421.9,0
567731428,15,600000000000000.0,1
567731428,16,550000000000000.0,0
567731428,17,570000000000000.0,1
567731428,18,560000000000000.0,1
567731428,20,560000000000000.0,1
567731428,21,560000000000000.0,0
567731428,22,560000000000000.0,0
567731428,23,560000000000000.0,0
567731428,24,570000000000000.0,0
567731428,25,580000000000000.0,0
567731428,26,590000000000000.0,0
567731428,27,600000000000000.0,0
567731428,28,610000000000000.0,1
567731428,29,610000000000000.0,1
567731428,30,610000000000000.0,0
567731428,31,610000000000000.0,1
567731428,32,610000000000000.0,0
567731428,33,610000000000000.0,0
567731428,34,610000000000000.0,0
567731428,35,620000000000000.0,0
567731428,36,640000000000000.0,0
567731428,37,650000000000000.0,1
567731428,38,650000000000000.0,0
567731428,39,650000000000000.0,0
567731428,40,670000000000000.0,0
567731428,41,690000000000000.0,1
567731428,42,690000000000000.0,0
567731428,43,690000000000000.0,0
567731428,44,690000000000000.0,1
567731428,45,690000000000000.0,1
567731428,46,160000000000000.0,0
567731428,47,140000000000000.0,0
567731428,48,120000000000000.0,0
567731428,49,100000000000000.0,0
567731428,50,80000000000000.0,0
567731428,51,60000000000000.0,0
567731428,52,50000000000000.0,0
567731428,53,50000000000000.0,0
567731428,54,50000000000000.0,1
567731428,55,70000000000000.0,4
567731428,56,90000000000000.0,7
567731428,57,110000000000000.0,10
567731428,58,130000000000000.0,13
567731428,59,150000000000000.0,16
567731428,60,170000000000000.0,18
567731428,61,190000000000000.0,21
567731428,62,50000000000000.0,0
567731428,63,50000000000000.0,0
567731428,64,59999996185302.734,1
567731428,65,59999996185302.734,1
567731428,66,59999996185302.734,0
567731428,67,59999996185302.734,0
567731428,68,70000000000000.0,1
567731428,69,70000000000000.0,1
567731428,70,70000000000000.0,1
567731428,71,70000000000000.0,1
567731428,72,70000000000000.0,1
567731428,73,110000000000000.0,9
567731428,74,110000000000000.0,8
567731428,75,162250000000000.0,0
567731428,76,165000000000000.0,0
567731428,77,162250000000000.0,0
567731428,78,165000000000000.0,0
567731428,79,162250000000000.0,0
567731428,80,165000000000000.0,0
567731428,81,162250000000000.0,0
567731428,82,165000000000000.0,0
567731428,84,400000000000000.0,0
567731428,85,400000000000000.0,0
567731428,86,400000000000000.0,0
567731428,87,400000000000000.0,0
567731428,88,400000000000000.0,0
567731428,89,400000000000000.0,0
567731428,90,400000000000000.0,0
567731428,91,400000000000000.0,0
567731428,92,400000000000000.0,0
567731428,93,400000000000000.0,0
567731428,94,70000000000000.0,0
567731428,95,80000000000000.0,0
567731428,96,90000000000000.0,0
567731428,97,100000000000000.0,1
567731428,101,50000000000000.0,0
567731428,102,50000000000000.0,0
545152345,4,850000000000000.0,12
545152345,5,850000000000000.0,12
545152345,6,850000000000000.0,11
545152345,7,150000000000000.0,0
545152345,8,250000000000000.0,1
545152345,9,200000000000000.0,1
545152345,10,160000000000000.0,0
545152345,11,180000000000000.0,0
545152345,12,190000000000000.0,0
545152345,13,200000000000000.0,1
545152345,14,200000000000000.0,1
545152345,15,200000000000000.0,1
545152345,16,200000000000000.0,1
545152345,17,200000000000000.0,1
545152345,21,50000000000000.0,0
545152345,22,50000000000000.0,0
545152345,24,60000000000000.0,9
545152345,27,120000000000000.0,38
545152345,29,160000000000000.0,47
545152345,33,60000000000000.0,6
545152345,34,60000000000000.0,6
545152345,36,60000000000000.0,5
545152345,37,73125000000000.0,0
545152345,38,73625000000000.0,0
545152345,40,73625000000000.0,0
545152345,41,73125000000000.0,0
545152345,43,73125000000000.0,0
545152345,50,50000000000000.0,0
545152345,51,50000000000000.0,0
561470292,5,800000000000000.0,1
561470292,6,800000000000000.0,0
561470292,7,800000000000000.0,0
561470292,8,100000000000000.0,0
561470292,9,200000000000000.0,0
561470292,10,300000000000000.0,0
561470292,11,400000000000000.0,1
561470292,12,350000000000000.0,0
561470292,13,370000000000000.0,1
561470292,14,360000000000000.0,1
561470292,15,360000000000000.0,1
561470292,16,360000000000000.0,1
561470292,17,360000000000000.0,1
561470292,19,160000000000000.0,0
561470292,21,120000000000000.0,0
561470292,22,100000000000000.0,0
561470292,23,80000000000000.0,0
561470292,24,60000000000000.0,0
561470292,25,50000000000000.0,0
561470292,26,50000000000000.0,8
561470292,27,50000000000000.0,16
561470292,28,70000000000000.0,21
561470292,29,90000000000000.0,26
561470292,30,110000000000000.0,27
561470292,31,130000000000000.0,29
561470292,34,50000000000000.0,2
561470292,35,50000000000000.0,0
561470292,36,50000000000000.0,3
561470292,37,50000000000000.0,2
561470292,39,50000000000000.0,1
561470292,40,50000000000000.0,0
561470292,41,50000000000000.0,0
561470292,44,50000000000000.0,0
561470292,47,400000000000000.0,0
561470292,48,400000000000000.0,0
561470292,52,50000000000000.0,0
561470292,53,50000000000000.0,0
561470292,54,50000000000000.0,0
569867780,4,800000000000000.0,0
569867780,5,800000000000000.0,0
569867780,6,800000000000000.0,0
569867780,7,100000000000000.0,0
569867780,8,200000000000000.0,0
569867780,9,300000000000000.0,0
569867780,10,400000000000000.0,0
569867780,11,499999969482421.9,0
569867780,12,600000000000000.0,0
569867780,13,700000000000000.0,0
569867780,14,800000000000000.0,0
569867780,15,900000000000000.0,0
569867780,16,999999938964843.8,1
569867780,17,999999938964843.8,1
569867780,19,999999938964843.8,1
569867780,20,999999938964843.8,1
569867780,21,999999938964843.8,1
569867780,25,160000000000000.0,0
569867780,26,140000000000000.0,0
569867780,29,80000000000000.0,0
569867780,30,60000000000000.0,0
569867780,31,50000000000000.0,0
569867780,32,50000000000000.0,0
569867780,33,50000000000000.0,0
569867780,34,70000000000000.0,0
569867780,36,110000000000000.0,3
569867780,37,130000000000000.0,9
569867780,38,150000000000000.0,12
569867780,39,170000000000000.0,15
569867780,41,210000000000000.0,21
569867780,50,235624984741210.94,0
569867780,54,235624984741210.94,0
569867780,56,235624984741210.94,0
569867780,57,400000000000000.0,0
569867780,58,400000000000000.0,0
569867780,59,400000000000000.0,0
569867780,60,400000000000000.0,0
569867780,61,400000000000000.0,0
569867780,62,400000000000000.0,0
569867780,63,400000000000000.0,0
569867780,64,400000000000000.0,0
569867780,65,400000000000000.0,0
569867780,66,400000000000000.0,0
569867780,69,50000000000000.0,0
545171030,5,800000000000000.0,0
545171030,6,800000000000000.0,0
545171030,7,800000000000000.0,0
545171030,8,100000000000000.0,0
545171030,9,200000000000000.0,0
545171030,10,300000000000000.0,0
545171030,11,400000000000000.0,0
545171030,12,499999969482421.9,0
545171030,13,600000000000000.0,0
545171030,14,700000000000000.0,0
545171030,15,800000000000000.0,0
545171030,16,900000000000000.0,0
545171030,17,999999938964843.8,0
545171030,18,1100000000000000.0,0
545171030,19,1200000000000000.0,0
545171030,20,1300000000000000.0,0
545171030,21,1400000000000000.0,0
545171030,22,1500000000000000.0,0
545171030,23,1600000000000000.0,1
545171030,24,1550000000000000.0,2
545171030,25,1530000000000000.0,0
545171030,26,1540000000000000.0,0
545171030,27,1550000000000000.0,0
545171030,28,1570000000000000.0,1
545171030,29,1560000000000000.0,0
545171030,30,1570000000000000.0,0
545171030,31,1580000000000000.0,0
545171030,32,1590000000000000.0,0
545171030,33,1600000000000000.0,0
545171030,34,1610000000000000.0,0
545171030,35,1630000000000000.0,0
545171030,36,1640000000000000.0,0
545171030,37,1650000000000000.0,0
545171030,38,1670000000000000.0,0
545171030,39,1680000000000000.0,0
545171030,40,1690000000000000.0,1
545171030,41,1690000000000000.0,1
545171030,42,1690000000000000.0,0
545171030,43,1690000000000000.0,0
545171030,44,1700000000000000.0,0
545171030,45,1710000000000000.0,0
545171030,46,1730000000000000.0,1
545171030,47,1720000000000000.0,2
545171030,48,1720000000000000.0,2
545171030,49,1720000000000000.0,1
545171030,50,1720000000000000.0,1
545171030,51,1720000000000000.0,0
545171030,52,160000000000000.0,0
545171030,53,140000000000000.0,0
545171030,54,120000000000000.0,0
545171030,55,100000000000000.0,0
545171030,56,80000000000000.0,0
545171030,58,50000000000000.0,0
545171030,59,50000000000000.0,0
545171030,60,50000000000000.0,0
545171030,61,70000000000000.0,0
545171030,62,90000000000000.0,0
545171030,63,110000000000000.0,0
545171030,64,130000000000000.0,0
545171030,65,150000000000000.0,0
545171030,66,170000000000000.0,0
545171030,67,190000000000000.0,0
545171030,68,210000000000000.0,1
545171030,69,230000000000000.0,1
545171030,70,249999984741210.94,1
545171030,71,270000000000000.0,3
545171030,72,290000000000000.0,5
545171030,73,310000000000000.0,7
545171030,74,330000000000000.0,8
545171030,75,350000000000000.0,9
545171030,76,200000000000000.0,0
545171030,77,210000000000000.0,1
545171030,78,210000000000000.0,1
545171030,79,210000000000000.0,1
545171030,80,210000000000000.0,1
545171030,82,495125000000000.0,0
545171030,83,486749969482421.9,0
545171030,84,495125000000000.0,0
545171030,85,486749969482421.9,0
545171030,86,495125000000000.0,0
545171030,87,486749969482421.9,0
545171030,90,400000000000000.0,0
545171030,95,50000000000000.0,0
545171030,96,50000000000000.0,0
576090160,5,800000000000000.0,0
576090160,6,800000000000000.0,0
576090160,9,800000000000000.0,0
576090160,10,300000000000000.0,0
576090160,11,600000000000000.0,0
576090160,12,900000000000000.0,0
576090160,13,1200000000000000.0,0
576090160,14,1500000000000000.0,0
576090160,15,1800000000000000.0,0
576090160,16,2100000000000000.0,0
576090160,17,2400000000000000.0,1
576090160,18,2400000000000000.0,1
576090160,19,2400000000000000.0,1
576090160,20,2400000000000000.0,1
576090160,21,2400000000000000.0,1
576090160,22,2400000000000000.0,1
576090160,23,270000000000000.0,0
576090160,26,150000000000000.0,0
576090160,27,110000000000000.0,0
576090160,28,70000000000000.0,0
576090160,29,50000000000000.0,0
576090160,30,59999996185302.734,0
576090160,31,100000000000000.0,0
576090160,32,140000000000000.0,0
576090160,33,180000000000000.0,0
576090160,34,220000000000000.0,0
576090160,35,260000000000000.0,0
576090160,36,300000000000000.0,0
576090160,38,380000000000000.0,1
576090160,39,420000000000000.0,2
576090160,40,460000000000000.0,4
576090160,41,499999969482421.9,6
576090160,42,540000000000000.0,8
576090160,43,580000000000000.0,10
576090160,44,620000000000000.0,13
576090160,45,660000000000000.0,15
576090160,46,370000000000000.0,0
576090160,47,380000000000000.0,0
576090160,48,390000000000000.0,0
576090160,49,400000000000000.0,1
576090160,50,400000000000000.0,1
576090160,51,400000000000000.0,1
576090160,52,400000000000000.0,1
576090160,53,440000000000000.0,2
576090160,54,440000000000000.0,2
576090160,55,440000000000000.0,2
576090160,56,440000000000000.0,2
576090160,57,479999969482421.9,4
576090160,58,479999969482421.9,4
576090160,59,927125000000000.0,0
576090160,60,943000000000000.0,0
576090160,61,927125000000000.0,0
576090160,62,943000000000000.0,0
576090160,63,2400000000000000.0,0
576090160,64,2400000000000000.0,0
576090160,65,2400000000000000.0,0
576090160,66,2400000000000000.0,0
576090160,67,2400000000000000.0,0
576090160,68,2400000000000000.0,0
576090160,69,2400000000000000.0,0
576090160,70,2400000000000000.0,0
576090160,71,2400000000000000.0,0
576090160,72,2400000000000000.0,0
